Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,4756213,11,12,2008,4435.0,1078,0,182.5454545455,315.1251699361,1460,0,369.5833333333,539.4349667322,1354,4,216191.5,916890.5490430428,4316789.0,12.0,439223.0,43922.3,61679.938933984005,198429.0,43.0,4709672.0,428152.0,1302108.71844712,4350393.0,201.0,0,0,0,0,232,252,2.3127643779,2.523015685,0,1460,268.4583333333,440.8443459078,194343.737318841,0,0,1,1,0,0,0,1,1,280.1304347826,182.5454545455,369.5833333333,0,0,0,0,0,0,11,2008,12,4435,8192,8002,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2054,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,973,2054.0,0.0,2054.0,2054.0,2054.0,2054.0,0.0,2054.0,2054.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,973.7098345,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
55226,6,1449,5,2,935,274.0,935,0,187.0,418.1447118,274,0,137.0,193.747258,834368,4830,241.5,361.52053880000005,945.0,5.0,1449.0,362.25,569.7808789,1205.0,5.0,945.0,945.0,0.0,945.0,945.0,0,0,0,0,124,40,3450.655625,1380.26225,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.71428569999998,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
46382,6,4247172,5,4,935,588.0,935,0,187.0,418.1447118,294,0,147.0,169.7409791,358,2,530896.5,1389728.658,3964931.0,6.0,4247172.0,1061793.0,1938732.504,3964938.0,38.0,253166.0,84388.66667,125188.1708,228940.0,11240.0,0,0,0,0,168,136,1.177253947,0.941803157,0,935,152.3,300.9511034,90571.56667,0,0,0,0,1,0,0,0,0,169.22222219999998,187.0,147.0,0,0,0,0,0,0,5,935,4,588,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,117377587,14,12,1591,844.0,670,0,113.6428571,210.69577310000005,325,0,70.33333333,93.94227757,20,0,4695103.48,16200000.0,58600000.0,4.0,117000000.0,9029045.154,21900000.0,58600000.0,26.0,117000000.0,10700000.0,23700000.0,58700000.0,5.0,0,0,0,0,292,252,0.119273197,0.102234168,0,670,90.18518519,163.46583669999998,26721.07977,0,0,1,1,0,0,0,1,0,93.65384615,113.6428571,70.33333333,0,0,0,0,0,0,14,1591,12,844,8192,181,8,20,183758.5,105891.3618,258635.0,108882.0,58500000.0,267366.9735,58600000.0,58300000.0,Benign
3389,6,1105260,8,7,1148,1581.0,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,2469,13,78947.1428571429,252012.213011396,953151.0,57.0,1105260.0,157894.285714286,379483.080905554,1018315.0,57.0,1093085.0,182180.833333333,378470.171615897,953151.0,13891.0,0,0,0,0,172,152,7.2381159184,6.3333514286,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.93333333330003,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,116590493,41,85,1022,111090.0,250,0,24.9268292683,61.1307574973,1460,0,1306.9411764706,425.0775658333,961,1,932723.944,7317159.81103705,58139943.0,0.0,116590493.0,2914762.325,12818237.3647249,58139943.0,34.0,116512839.0,1387057.60714286,8920112.2171233,58218164.0,0.0,0,0,0,0,832,1712,0.3516581750999999,0.7290474361,0,1460,882.7716535433,699.0457916851,488665.018872641,0,0,0,1,0,0,0,0,2,889.7777777778,24.9268292683,1306.9411764706,0,0,0,0,0,0,41,1022,85,111090,8192,131,8,20,171094.0,131838.645138669,264318.0,77870.0,58085216.5,77394.9585212112,58139943.0,58030490.0,Benign
80,6,34333,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,58,34333.0,0.0,34333.0,34333.0,34333.0,34333.0,0.0,34333.0,34333.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,58.25299275,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
80,6,1559683,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,630,4,259947.1667,636476.3428,1559149.0,3.0,506.0,253.0,353.55339060000006,503.0,3.0,1559677.0,519892.3333,900022.7072,1559149.0,21.0,0,0,0,0,72,92,1.923467782,2.564623709,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
51076,6,10682,5,2,129,326.0,112,0,25.8,48.74628191,326,0,163.0,230.5168107,42595,655,1780.3333329999998,3975.566509,9889.0,16.0,10682.0,2670.5,4815.283342000001,9889.0,26.0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,124,40,468.0771391,187.2308556,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,0,65.0,25.8,163.0,0,0,0,0,0,0,5,129,2,326,8192,2053,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,358,1,1,31,95.0,31,31,31.0,0.0,95,95,95.0,0.0,351955,5586,358.0,0.0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2793.296089,2793.296089,31,95,52.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,78.5,31.0,95.0,0,0,0,0,0,0,1,31,1,95,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,891451,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1103,7,148575.1667,362815.0315,889166.0,3.0,2252.0,1126.0,1586.747617,2248.0,4.0,891448.0,297149.3333,512702.6852,889166.0,26.0,0,0,0,0,72,92,3.365299944,4.4870665910000005,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
53,17,1286,1,1,37,97.0,37,37,37.0,0.0,97,97,97.0,0.0,104199,1555,1286.0,0.0,1286.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,777.6049766719,777.6049766719,37,97,57.0,34.641016151399995,1200.0,0,0,0,0,0,0,0,0,1,85.5,37.0,97.0,0,0,0,0,0,0,1,37,1,97,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,1430431,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,687,4,238405.1667,583783.3937,1430048.0,5.0,348.0,174.0,233.3452378,339.0,9.0,1430426.0,476808.6667,825529.4941,1430048.0,29.0,0,0,0,0,72,92,2.097269984,2.796359978,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
445,6,275288,6,5,455,338.0,140,0,75.83333333,62.93621109,145,0,67.6,69.7588704,2880,39,27528.8,35350.72763,69150.0,67.0,275216.0,55043.2,30594.46005,69258.0,317.0,275221.0,68805.25,418.135046,69228.0,68419.0,0,0,0,0,132,112,21.79535614,18.16279678,0,145,66.08333333,63.40269328,4019.901515,0,0,0,1,0,0,0,0,0,72.09090909,75.83333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,1830,1,1,37,157.0,37,37,37.0,0.0,157,157,157.0,0.0,106010,1092,1830.0,0.0,1830.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,546.4480874317,546.4480874317,37,157,77.0,69.28203230279999,4800.0,0,0,0,0,0,0,0,0,1,115.5,37.0,157.0,0,0,0,0,0,0,1,37,1,157,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
33596,6,4275049,5,3,935,409.0,935,0,187.0,418.1447118,409,0,136.33333330000002,236.1362601,314,1,610721.2857,1573151.103,4177700.0,6.0,4275049.0,1068762.25,2072910.88,4177719.0,17.0,78824.0,39412.0,55349.4904,78550.0,274.0,0,0,0,0,168,104,1.169577238,0.7017463429999999,0,935,149.33333330000002,324.1916871,105100.25,0,0,0,0,1,0,0,0,0,168.0,187.0,136.33333330000002,0,0,0,0,0,0,5,935,3,409,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51792,6,107,3,1,77,0.0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,719626,37383,35.6666666667,29.3655126523,56.0,2.0,107.0,53.5,72.8319984622,105.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,28037.383177570096,9345.7943925234,0,46,24.6,23.2765976895,541.8,0,1,0,0,1,0,0,0,0,30.75,25.6666666667,0.0,0,0,0,0,0,0,3,77,1,0,123,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,1476644,7,5,364,582.0,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,640,8,134240.363636364,153525.438942393,295381.0,47.0,1476644.0,246107.333333333,120219.532653669,297459.0,725.0,1182306.0,295576.5,829.5285809824001,296778.0,295021.0,0,0,0,0,152,112,4.7404790864,3.3860564903,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,258,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,5211769,10,10,1282,1677.0,677,0,128.2,206.1939755559,1173,0,167.7,363.7163271929,567,3,274303.631578947,419380.703764652,1560623.0,23.0,5211769.0,579085.444444445,680923.294714264,1898598.0,2852.0,5099049.0,566561.0,624885.478584876,2014762.0,91719.0,0,0,0,0,212,224,1.9187343107,1.9187343107,0,1173,140.90476190479998,283.0104070104,80094.8904761905,0,0,1,1,0,0,0,1,1,147.95,128.2,167.7,0,0,0,0,0,0,10,1282,10,1677,8192,62852,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,524,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3816,524.0,0.0,524.0,524.0,524.0,524.0,0.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3816.793893,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
49712,6,93365,2,1,38,0.0,38,0,19.0,26.8700576851,0,0,0.0,0.0,407,32,46682.5,65983.6692864227,93340.0,25.0,93365.0,93365.0,0.0,93365.0,93365.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,21.4213034863,10.7106517432,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
11982,6,61,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,32786,61.0,0.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52,0,32786.8852459016,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,480,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,4166,480.0,0.0,480.0,480.0,480.0,480.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4166.666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
445,6,1037432,6,5,455,338.0,140,0,75.8333333333333,62.9362110923963,145,0,67.6,69.7588704036985,764,10,103743.2,133798.83037920902,259422.0,69.0,1037361.0,207472.2,115932.70045893,259491.0,86.0,1037363.0,259340.75,365.36864944874,259656.0,258813.0,0,0,0,0,132,112,5.78351159401291,4.81959299501076,0,145,66.0833333333333,63.4026932799508,4019.901515151521,0,0,0,1,0,0,0,0,0,72.0909090909091,75.8333333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,60474081,15,15,723,4879.0,402,0,48.2,112.8711022108,1460,0,325.2666666667,556.0487474348,92,0,2085313.13793103,4111670.8281562,10003847.0,10.0,60474081.0,4319577.21428571,5109690.11049152,10015399.0,194.0,60462419.0,4318744.21428571,5121862.39734347,10026067.0,18.0,0,0,0,0,312,304,0.248040148,0.248040148,0,1460,180.7096774194,412.9774161338,170550.346236559,0,0,0,1,0,0,0,0,1,186.7333333333,48.2,325.2666666667,0,0,0,0,0,0,15,723,15,4879,8192,31088,9,20,30858.5,47217.5948212105,127241.0,11552.0,9994726.5,22163.2579983178,10003847.0,9949486.0,Benign
445,6,146361,2,0,1,0.0,1,0,0.5,0.7071067809999999,0,0,0.0,0.0,6,13,146361.0,0.0,146361.0,146361.0,146361.0,146361.0,0.0,146361.0,146361.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52,0,13.66484241,0.0,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,1.0,0.5,0.0,0,0,0,0,0,0,2,1,0,0,251,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,253,1,1,59,75.0,59,59,59.0,0.0,75,75,75.0,0.0,529644,7905,253.0,0.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3952.5691699605,3952.5691699605,59,75,64.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,96.5,59.0,75.0,0,0,0,0,0,0,1,59,1,75,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,60576823,13,12,644,1025.0,366,0,49.5384615385,113.1007039358,849,0,85.4166666667,244.0631283215,27,0,2524034.29166667,4407426.85556239,10003883.0,29.0,60576823.0,5048068.58333333,5179195.7631535,10015443.0,149.0,60564752.0,5505886.54545455,5182801.89401033,10017060.0,141.0,0,0,0,0,272,324,0.2146035291,0.1980955653999999,0,849,64.19230769229999,181.2240644574,32842.1615384615,0,0,0,1,0,0,0,0,0,66.76,49.5384615385,85.4166666667,0,0,0,0,0,0,13,644,12,1025,8192,123,9,20,24297.0,30963.2120685177,87500.0,11560.0,9995655.33333333,19802.305084678,10003883.0,9955235.0,Benign
443,6,118076632,13,12,605,4613.0,205,0,46.53846153846151,70.42917883071779,1430,0,384.416666666667,604.56437484633,44,0,4919859.66666667,16497973.3099758,58951764.0,1.0,118076632.0,9839719.33333334,22722291.242012803,58951764.0,250.0,117920591.0,10720053.7272727,23682837.0937394,59066940.0,1.0,0,0,0,0,272,252,0.110097991277393,0.101628915025286,0,1430,200.692307692308,439.73899251540297,193370.381538462,0,0,0,1,0,0,0,0,0,208.72,46.53846153846151,384.416666666667,0,0,0,0,0,0,13,605,12,4613,8192,176,6,20,477287.0,454362.775959915,798570.0,156004.0,58482991.5,662944.427167542,58951764.0,58014219.0,Benign
443,6,365152,3,2,73,250.0,73,0,24.33333333,42.14656965,125,125,125.0,0.0,884,13,91288.0,115360.0243,260319.0,35.0,365152.0,182576.0,183335.8178,312214.0,52938.0,104798.0,104798.0,0.0,104798.0,104798.0,1,0,0,0,72,40,8.215756726,5.477171151,0,125,66.0,56.16404544,3154.4,0,1,0,0,1,0,0,0,0,79.2,24.33333333,125.0,0,0,0,0,0,0,3,73,2,250,254,7120,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,314,1,1,40,56.0,40,40,40.0,0.0,56,56,56.0,0.0,305732,6369,314.0,0.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3184.7133757962,3184.7133757962,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,35622432,2,2,78,190.0,46,32,39.0,9.8994949366,128,62,95.0,46.6690475583,7,0,11874144.0,20563754.20299,35619122.0,330.0,35619452.0,35619452.0,0.0,35619452.0,35619452.0,35622102.0,35622102.0,0.0,35622102.0,35622102.0,0,0,0,0,16,16,0.056144398,0.056144398,32,128,62.8,37.9631400177,1441.2,0,0,0,0,0,0,0,0,1,78.5,39.0,95.0,0,0,0,0,0,0,2,78,2,190,-1,-1,1,8,330.0,0.0,330.0,330.0,35619122.0,0.0,35619122.0,35619122.0,Benign
53,17,87894,2,2,62,190.0,31,31,31.0,0.0,95,95,95.0,0.0,2867,45,29298.0,29043.924648711,58081.0,0.0,29813.0,29813.0,0.0,29813.0,29813.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,16,22.7546817758,22.7546817758,31,95,56.6,35.054243680300004,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,0,0,0,0,0,0,2,62,2,190,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,53965611,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,53965611.0,0.0,53965611.0,53965611.0,53965611.0,53965611.0,0.0,53965611.0,53965611.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0370606385,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2337831,8,8,1148,1581.0,677,0,143.5,228.129662379,1173,0,197.625,406.1217050168,1167,6,155855.4,230192.762108133,812598.0,42.0,2337831.0,333975.857142857,406447.868992416,1070699.0,42.0,2276058.0,325151.142857143,268902.22670233896,812598.0,62020.0,0,0,0,0,172,172,3.4219753267,3.4219753267,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,1,1,0,0,0,1,1,170.5625,143.5,197.625,0,0,0,0,0,0,8,1148,8,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
33634,6,5489444,5,3,935,319.0,935,0,187.0,418.1447118,319,0,106.3333333,184.17473590000003,228,1,784206.2857,2043373.791,5417758.0,7.0,5489444.0,1372361.0,2697142.166,5417765.0,64.0,71052.0,35526.0,49889.21184,70803.0,249.0,0,0,0,0,168,104,0.910839058,0.546503435,0,935,139.33333330000002,316.47709239999995,100157.75,0,0,0,0,1,0,0,0,0,156.75,187.0,106.3333333,0,0,0,0,0,0,5,935,3,319,219,211,1,32,0.0,0.0,0.0,0.0,5417758.0,0.0,5417758.0,5417758.0,Benign
55557,6,1268,5,2,935,261.0,935,0,187.0,418.1447118,261,0,130.5,184.5548699,943217,5520,211.3333333,279.4456417,729.0,7.0,1268.0,317.0,475.8760343,1016.0,7.0,729.0,729.0,0.0,729.0,729.0,0,0,0,0,124,40,3943.217666,1577.287066,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187.0,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,5853347,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,56,1,836192.4285714279,2185074.00180839,5791205.0,42.0,62142.0,20714.0,35559.0440816398,61774.0,130.0,5853151.0,1951050.33333333,3378770.11161966,5852518.0,276.0,0,0,0,0,92,92,0.6833697028,0.6833697028,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
37428,6,4172937,5,3,935,356.0,935,0,187.0,418.1447118,356,0,118.6666667,205.5366958,309,1,596133.8571,1560810.691,4135643.0,5.0,4172937.0,1043234.25,2061674.577,4135650.0,50.0,35395.0,17697.5,15384.52224,28576.0,6819.0,0,0,0,0,168,104,1.198196858,0.718918115,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187.0,118.6666667,0,0,0,0,0,0,5,935,3,356,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,1687988,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1604,8,120570.5714,245558.3402,953160.0,4.0,1687988.0,241141.1429,388583.1591,1117000.0,4.0,1579510.0,263251.6667,338761.2855,953160.0,110385.0,0,0,0,0,172,152,4.739370185,4.146948912,0,1173,169.3125,317.73127400000004,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,54646159,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,54646159.0,0.0,54646159.0,54646159.0,54646159.0,54646159.0,0.0,54646159.0,54646159.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0365990956,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50397,6,43,3,0,31,0.0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,720930,69767,21.5,28.9913780286,42.0,1.0,43.0,21.5,28.9913780286,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,69767.4418604651,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,64,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
18280,6,85613233,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,85600000.0,0.0,85600000.0,85600000.0,85600000.0,85600000.0,0.0,85600000.0,85600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023360875,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62562,-1,0,20,0.0,0.0,0.0,0.0,85600000.0,0.0,85600000.0,85600000.0,Benign
80,6,1037118,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,948,6,172853.0,423175.351,1036656.0,1.0,435.0,217.5,306.1772363,434.0,1.0,1037112.0,345704.0,598382.0206,1036656.0,21.0,0,0,0,0,72,92,2.892631311,3.856841748,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
80,6,115491083,17,15,445,1412.0,434,0,26.1764705882,105.0947401717,706,0,94.1333333333,248.4172373438,16,0,3725518.80645161,4771220.6957902005,10013785.0,16.0,115491083.0,7218192.6875,4468946.88364581,10109187.0,379.0,111381353.0,7955810.92857143,4224313.77185082,10110339.0,95807.0,0,0,0,0,364,444,0.1471975113,0.1298801571,0,706,56.2727272727,183.7747045854,33773.1420454545,0,0,0,1,0,0,0,0,0,58.03125,26.1764705882,94.1333333333,0,0,0,0,0,0,17,445,15,1412,8192,172,12,20,140033.090909091,147382.930242586,584408.0,95379.0,9985537.63636363,92911.1887538554,10013785.0,9705402.0,Benign
56785,6,1328,5,2,935,273.0,935,0,187.0,418.1447118,273,0,136.5,193.0401513,909638,5271,221.3333333,282.31731560000003,730.0,4.0,1328.0,332.0,487.2418975,1043.0,4.0,730.0,730.0,0.0,730.0,730.0,0,0,0,0,124,40,3765.060241,1506.024096,0,935,151.0,330.8745986,109478.0,0,0,1,1,0,0,0,1,0,172.5714286,187.0,136.5,0,0,0,0,0,0,5,935,2,273,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,1744,1,1,32,94.0,32,32,32.0,0.0,94,94,94.0,0.0,72247,1146,1744.0,0.0,1744.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,573.3944954128,573.3944954128,32,94,52.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,0,0,0,1,79.0,32.0,94.0,0,0,0,0,0,0,1,32,1,94,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
